Id,ACTION
14796,1
14797,1
14798,0
14799,1
14800,1
14801,0
14802,0
14803,1
14804,1
14805,1
14806,0
14807,1
14808,0
14809,0
14810,0
14811,0
14812,0
14813,1
14814,0
14815,1
14816,1
14817,1
14818,1
14819,0
14820,1
14821,1
14822,0
14823,1
14824,0
14825,1
14826,0
14827,0
14828,1
14829,1
14830,1
14831,1
14832,1
14833,0
14834,0
14835,1
14836,1
14837,1
14838,0
14839,1
14840,1
14841,0
14842,1
14843,0
14844,0
14845,1
14846,1
14847,0
14848,0
14849,0
14850,1
14851,0
14852,0
14853,1
14854,0
14855,1
14856,0
14857,0
14858,0
14859,0
14860,1
14861,0
14862,0
14863,0
14864,1
14865,1
14866,0
14867,1
14868,0
14869,0
14870,0
14871,0
14872,0
14873,1
14874,1
14875,1
14876,0
14877,0
14878,0
14879,0
14880,0
14881,0
14882,0
14883,0
14884,0
14885,0
14886,0
14887,0
14888,0
14889,0
14890,1
14891,1
14892,0
14893,1
14894,0
14895,0
14896,1
14897,0
14898,0
14899,0
14900,0
14901,0
14902,0
14903,1
14904,0
14905,0
14906,1
14907,1
14908,1
14909,0
14910,0
14911,0
14912,1
14913,1
14914,1
14915,1
14916,1
14917,0
14918,0
14919,0
14920,0
14921,0
14922,0
14923,0
14924,0
14925,1
14926,0
14927,0
14928,0
14929,0
14930,0
14931,0
14932,1
14933,0
14934,0
14935,0
14936,1
14937,0
14938,0
14939,0
14940,0
14941,1
14942,1
14943,0
14944,0
14945,0
14946,0
14947,0
14948,0
14949,0
14950,0
14951,1
14952,1
14953,0
14954,0
14955,1
14956,0
14957,0
14958,0
14959,0
14960,0
14961,1
14962,0
14963,0
14964,0
14965,0
14966,0
14967,1
14968,0
14969,0
14970,0
14971,1
14972,0
14973,1
14974,0
14975,0
14976,0
14977,0
14978,1
14979,1
14980,0
14981,0
14982,0
14983,0
14984,0
14985,0
14986,0
14987,0
14988,1
14989,0
14990,1
14991,1
14992,0
14993,1
14994,1
14995,0
14996,0
14997,0
14998,1
14999,0
15000,0
15001,1
15002,0
15003,1
15004,0
15005,0
15006,1
15007,0
15008,0
15009,0
15010,1
15011,0
15012,1
15013,0
15014,0
15015,0
15016,0
15017,0
15018,1
15019,0
15020,1
15021,1
15022,1
15023,0
15024,1
15025,0
15026,1
15027,0
15028,0
15029,0
15030,1
15031,0
15032,0
15033,0
15034,0
15035,1
15036,0
15037,1
15038,1
15039,0
15040,1
15041,1
15042,0
15043,0
15044,1
15045,0
15046,0
15047,1
15048,1
15049,0
15050,0
15051,0
15052,1
15053,1
15054,0
15055,0
15056,0
15057,1
15058,0
15059,0
15060,0
15061,1
15062,1
15063,0
15064,1
15065,0
15066,0
15067,0
15068,0
15069,0
15070,0
15071,0
15072,0
15073,0
15074,1
15075,0
15076,0
15077,0
15078,1
15079,0
15080,1
15081,0
15082,0
15083,0
15084,0
15085,1
15086,0
15087,0
15088,0
15089,1
15090,0
15091,0
15092,0
15093,0
15094,0
15095,0
15096,0
15097,1
15098,1
15099,0
15100,0
15101,0
15102,0
15103,0
15104,1
15105,0
15106,0
15107,0
15108,1
15109,0
15110,0
15111,0
15112,0
15113,1
15114,1
15115,0
15116,0
15117,0
15118,1
15119,0
15120,1
15121,0
15122,0
15123,0
15124,0
15125,0
15126,0
15127,0
15128,0
15129,0
15130,1
15131,0
15132,0
15133,1
15134,0
15135,0
15136,0
15137,1
15138,1
15139,0
15140,1
15141,1
15142,0
15143,1
15144,0
15145,0
15146,0
15147,0
15148,0
15149,0
15150,0
15151,0
15152,0
15153,0
15154,0
15155,1
15156,1
15157,1
15158,0
15159,0
15160,0
15161,0
15162,0
15163,0
15164,0
15165,0
15166,0
15167,1
15168,0
15169,0
15170,0
15171,0
15172,0
15173,0
15174,0
15175,0
15176,1
15177,0
15178,0
15179,0
15180,0
15181,0
15182,1
15183,0
15184,0
15185,0
15186,1
15187,0
15188,0
15189,0
15190,1
15191,1
15192,0
15193,1
15194,1
15195,1
15196,0
15197,1
15198,0
15199,0
15200,0
15201,1
15202,0
15203,0
15204,0
15205,1
15206,0
15207,1
15208,1
15209,0
15210,0
15211,1
15212,0
15213,0
15214,1
15215,1
15216,0
15217,1
15218,1
15219,1
15220,0
15221,1
15222,0
15223,1
15224,1
15225,0
15226,1
15227,0
15228,0
15229,0
15230,1
15231,0
15232,0
15233,0
15234,1
15235,0
15236,1
15237,1
15238,1
15239,0
15240,0
15241,0
15242,1
15243,1
15244,1
15245,0
15246,1
15247,0
15248,1
15249,0
15250,0
15251,1
15252,0
15253,0
15254,0
15255,1
15256,1
15257,0
15258,0
15259,0
15260,1
15261,1
15262,0
15263,0
15264,0
15265,0
15266,0
15267,0
15268,0
15269,1
15270,0
15271,0
15272,1
15273,0
15274,1
15275,0
15276,1
15277,1
15278,0
15279,1
15280,0
15281,0
15282,0
15283,1
15284,1
15285,0
15286,0
15287,0
15288,0
15289,0
15290,1
15291,0
15292,0
15293,0
15294,0
15295,0
15296,1
15297,0
15298,1
15299,0
15300,1
15301,0
15302,0
15303,0
15304,1
15305,0
15306,0
15307,1
15308,1
15309,1
15310,0
15311,0
15312,0
15313,1
15314,1
15315,0
15316,0
15317,0
15318,0
15319,0
15320,0
15321,0
15322,1
15323,0
15324,0
15325,1
15326,0
15327,1
15328,0
15329,1
15330,0
15331,0
15332,0
15333,0
15334,0
15335,1
15336,0
15337,0
15338,0
15339,0
15340,0
15341,0
15342,0
15343,0
15344,0
15345,1
15346,0
15347,0
15348,0
15349,0
15350,0
15351,0
15352,0
15353,1
15354,1
15355,0
15356,1
15357,0
15358,0
15359,1
15360,1
15361,0
15362,0
15363,1
15364,1
15365,1
15366,0
15367,0
15368,0
15369,0
15370,0
15371,0
15372,0
15373,0
15374,0
15375,1
15376,1
15377,0
15378,0
15379,0
15380,1
15381,0
15382,0
15383,0
15384,0
15385,0
15386,0
15387,0
15388,0
15389,1
15390,0
15391,0
15392,0
15393,1
15394,0
15395,0
15396,1
15397,0
15398,1
15399,0
15400,1
15401,0
15402,0
15403,1
15404,0
15405,0
15406,0
15407,0
15408,0
15409,0
15410,1
15411,0
15412,0
15413,0
15414,0
15415,0
15416,0
15417,1
15418,0
15419,0
15420,1
15421,0
15422,1
15423,0
15424,0
15425,0
15426,1
15427,0
15428,0
15429,1
15430,0
15431,0
15432,1
15433,1
15434,0
15435,0
15436,0
15437,0
15438,1
15439,0
15440,0
15441,1
15442,0
15443,0
15444,1
15445,1
15446,1
15447,0
15448,0
15449,0
15450,1
15451,0
15452,0
15453,0
15454,0
15455,0
15456,0
15457,0
15458,0
15459,0
15460,0
15461,0
15462,0
15463,1
15464,0
15465,0
15466,0
15467,0
15468,1
15469,0
15470,0
15471,0
15472,1
15473,0
15474,0
15475,0
15476,1
15477,1
15478,0
15479,1
15480,1
15481,0
15482,1
15483,0
15484,0
15485,0
15486,0
15487,1
15488,0
15489,0
15490,0
15491,1
15492,0
15493,0
15494,0
15495,0
15496,0
15497,1
15498,1
15499,1
15500,0
15501,0
15502,1
15503,1
15504,0
15505,1
15506,0
15507,0
15508,0
15509,1
15510,0
15511,0
15512,0
15513,0
15514,1
15515,1
15516,0
15517,0
15518,0
15519,0
15520,1
15521,0
15522,0
15523,1
15524,0
15525,0
15526,0
15527,0
15528,0
15529,0
15530,1
15531,0
15532,0
15533,0
15534,0
15535,0
15536,0
15537,0
15538,1
15539,0
15540,0
15541,0
15542,0
15543,0
15544,0
15545,0
15546,1
15547,0
15548,0
15549,0
15550,0
15551,0
15552,1
15553,0
15554,0
15555,1
15556,1
15557,1
15558,1
15559,0
15560,0
15561,1
15562,0
15563,1
15564,0
15565,1
15566,0
15567,1
15568,1
15569,0
15570,1
15571,0
15572,1
15573,0
15574,0
15575,0
15576,1
15577,0
15578,0
15579,0
15580,0
15581,1
15582,0
15583,1
15584,0
15585,1
15586,0
15587,0
15588,0
15589,1
15590,0
15591,0
15592,0
15593,0
15594,0
15595,0
15596,1
15597,1
15598,0
15599,0
15600,1
15601,0
15602,0
15603,1
15604,0
15605,0
15606,0
15607,0
15608,0
15609,0
15610,0
15611,1
15612,0
15613,0
15614,1
15615,0
15616,1
15617,0
15618,0
15619,0
15620,0
15621,1
15622,0
15623,0
15624,0
15625,0
15626,0
15627,0
15628,0
15629,0
15630,0
15631,0
15632,0
15633,0
15634,0
15635,0
15636,1
15637,0
15638,0
15639,0
15640,1
15641,0
15642,0
15643,0
15644,0
15645,1
15646,1
15647,0
15648,1
15649,0
15650,0
15651,0
15652,0
15653,0
15654,1
15655,0
15656,0
15657,0
15658,0
15659,1
15660,0
15661,1
15662,0
15663,0
15664,0
15665,1
15666,0
15667,1
15668,0
15669,0
15670,1
15671,1
15672,0
15673,0
15674,0
15675,1
15676,0
15677,0
15678,0
15679,0
15680,0
15681,1
15682,1
15683,0
15684,0
15685,0
15686,0
15687,1
15688,0
15689,1
15690,0
15691,0
15692,0
15693,0
15694,1
15695,1
15696,0
15697,0
15698,0
15699,1
15700,0
15701,0
15702,0
15703,0
15704,0
15705,1
15706,0
15707,1
15708,0
15709,0
15710,0
15711,1
15712,1
15713,1
15714,0
15715,0
15716,1
15717,0
15718,1
15719,0
15720,0
15721,0
15722,0
15723,1
15724,0
15725,0
15726,1
15727,0
15728,0
15729,0
15730,0
15731,0
15732,0
15733,1
15734,0
15735,1
15736,0
15737,0
15738,0
15739,1
15740,1
15741,0
15742,1
15743,1
15744,1
15745,0
15746,1
15747,0
15748,0
15749,0
15750,0
15751,0
15752,0
15753,1
15754,1
15755,0
15756,0
15757,0
15758,0
15759,0
15760,0
15761,1
15762,0
15763,0
15764,0
15765,0
15766,0
15767,0
15768,1
15769,1
15770,0
15771,1
15772,0
15773,1
15774,0
15775,1
15776,0
15777,0
15778,0
15779,0
15780,0
15781,1
15782,0
15783,0
15784,0
15785,1
15786,1
15787,0
15788,0
15789,0
15790,0
15791,1
15792,1
15793,1
15794,1
15795,0
15796,0
15797,0
15798,1
15799,1
15800,1
15801,0
15802,1
15803,0
15804,1
15805,0
15806,1
15807,1
15808,0
15809,1
15810,0
15811,0
15812,0
15813,1
15814,1
15815,1
15816,0
15817,1
15818,0
15819,1
15820,0
15821,1
15822,0
15823,0
15824,1
15825,0
15826,1
15827,0
15828,0
15829,0
15830,0
15831,0
15832,1
15833,0
15834,0
15835,0
15836,0
15837,0
15838,0
15839,1
15840,0
15841,0
15842,1
15843,0
15844,1
15845,0
15846,0
15847,0
15848,0
15849,0
15850,0
15851,0
15852,0
15853,0
15854,0
15855,0
15856,1
15857,0
15858,1
15859,1
15860,0
15861,0
15862,0
15863,0
15864,0
15865,0
15866,1
15867,1
15868,1
15869,0
15870,0
15871,0
15872,1
15873,1
15874,1
15875,0
15876,0
15877,1
15878,1
15879,0
15880,1
15881,1
15882,0
15883,1
15884,0
15885,1
15886,0
15887,1
15888,0
15889,0
15890,0
15891,1
15892,0
15893,0
15894,1
15895,1
15896,0
15897,1
15898,0
15899,1
15900,1
15901,0
15902,1
15903,1
15904,0
15905,0
15906,1
15907,0
15908,1
15909,0
15910,0
15911,0
15912,0
15913,0
15914,1
15915,1
15916,0
15917,0
15918,0
15919,0
15920,0
15921,1
15922,1
15923,1
15924,1
15925,0
15926,0
15927,1
15928,1
15929,0
15930,0
15931,1
15932,0
15933,1
15934,0
15935,0
15936,0
15937,0
15938,0
15939,0
15940,1
15941,0
15942,0
15943,0
15944,0
15945,0
15946,0
15947,0
15948,0
15949,0
15950,0
15951,1
15952,1
15953,0
15954,0
15955,0
15956,0
15957,1
15958,0
15959,1
15960,0
15961,0
15962,0
15963,1
15964,0
15965,0
15966,0
15967,0
15968,1
15969,0
15970,1
15971,0
15972,1
15973,1
15974,0
15975,0
15976,0
15977,0
15978,0
15979,0
15980,0
15981,0
15982,1
15983,1
15984,1
15985,1
15986,1
15987,0
15988,1
15989,1
15990,0
15991,0
15992,0
15993,0
15994,0
15995,0
15996,1
15997,1
15998,0
15999,1
16000,0
16001,0
16002,0
16003,0
16004,0
16005,0
16006,1
16007,1
16008,0
16009,0
16010,0
16011,0
16012,0
16013,0
16014,0
16015,0
16016,0
16017,0
16018,1
16019,0
16020,0
16021,1
16022,0
16023,0
16024,1
16025,0
16026,1
16027,0
16028,0
16029,1
16030,1
16031,0
16032,1
16033,0
16034,0
16035,0
16036,1
16037,0
16038,1
16039,0
16040,0
16041,0
16042,0
16043,0
16044,0
16045,0
16046,0
16047,0
16048,0
16049,1
16050,0
16051,0
16052,0
16053,0
16054,0
16055,1
16056,0
16057,0
16058,1
16059,0
16060,0
16061,1
16062,1
16063,1
16064,0
16065,0
16066,0
16067,0
16068,1
16069,0
16070,0
16071,1
16072,0
16073,1
16074,0
16075,0
16076,0
16077,0
16078,0
16079,0
16080,0
16081,0
16082,0
16083,0
16084,0
16085,0
16086,0
16087,1
16088,1
16089,1
16090,0
16091,0
16092,1
16093,0
16094,1
16095,1
16096,0
16097,0
16098,0
16099,0
16100,1
16101,0
16102,0
16103,1
16104,0
16105,0
16106,0
16107,1
16108,0
16109,0
16110,0
16111,1
16112,1
16113,0
16114,1
16115,1
16116,0
16117,0
16118,1
16119,1
16120,1
16121,0
16122,0
16123,0
16124,1
16125,0
16126,1
16127,0
16128,0
16129,1
16130,0
16131,1
16132,0
16133,0
16134,0
16135,1
16136,0
16137,0
16138,0
16139,1
16140,1
16141,0
16142,0
16143,1
16144,0
16145,0
16146,1
16147,0
16148,0
16149,1
16150,1
16151,0
16152,0
16153,1
16154,0
16155,0
16156,0
16157,1
16158,0
16159,0
16160,0
16161,0
16162,0
16163,0
16164,1
16165,1
16166,0
16167,0
16168,0
16169,1
16170,0
16171,0
16172,0
16173,0
16174,0
16175,0
16176,0
16177,1
16178,1
16179,1
16180,0
16181,1
16182,1
16183,0
16184,0
16185,0
16186,0
16187,0
16188,0
16189,1
16190,0
16191,0
16192,1
16193,0
16194,1
16195,0
16196,0
16197,0
16198,0
16199,0
16200,1
16201,0
16202,0
16203,0
16204,0
16205,0
16206,0
16207,1
16208,1
16209,1
16210,0
16211,0
16212,0
16213,0
16214,0
16215,0
16216,0
16217,1
16218,0
16219,0
16220,0
16221,1
16222,0
16223,0
16224,0
16225,1
16226,0
16227,1
16228,1
16229,1
16230,0
16231,0
16232,0
16233,0
16234,1
16235,0
16236,1
16237,1
16238,0
16239,0
16240,1
16241,0
16242,0
16243,1
16244,0
16245,1
16246,0
16247,0
16248,1
16249,0
16250,1
16251,1
16252,0
16253,1
16254,0
16255,1
16256,0
16257,1
16258,1
16259,0
16260,0
16261,0
16262,0
16263,0
16264,0
16265,0
16266,1
16267,0
16268,1
16269,0
16270,0
16271,0
16272,0
16273,0
16274,1
16275,0
16276,0
16277,1
16278,1
16279,1
16280,0
16281,0
16282,1
16283,0
16284,0
16285,0
16286,0
16287,0
16288,0
16289,0
16290,1
16291,1
16292,1
16293,1
16294,1
16295,1
16296,0
16297,1
16298,1
16299,0
16300,0
16301,0
16302,0
16303,0
16304,0
16305,1
16306,0
16307,0
16308,0
16309,0
16310,0
16311,0
16312,0
16313,0
16314,0
16315,0
16316,0
16317,1
16318,0
16319,0
16320,1
16321,0
16322,0
16323,0
16324,0
16325,0
16326,0
16327,1
16328,1
16329,1
16330,0
16331,0
16332,0
16333,1
16334,0
16335,0
16336,0
16337,1
16338,0
16339,1
16340,0
16341,1
16342,0
16343,0
16344,1
16345,1
16346,1
16347,0
16348,0
16349,1
16350,0
16351,0
16352,0
16353,0
16354,0
16355,0
16356,0
16357,0
16358,0
16359,1
16360,0
16361,0
16362,0
16363,0
16364,0
16365,0
16366,1
16367,1
16368,0
16369,1
16370,1
16371,0
16372,1
16373,1
16374,1
16375,0
16376,1
16377,0
16378,1
16379,1
16380,1
16381,1
16382,1
16383,1
16384,0
16385,1
16386,0
16387,0
16388,0
16389,1
16390,0
16391,0
16392,0
16393,0
16394,1
16395,0
16396,0
16397,1
16398,1
16399,0
16400,1
16401,1
16402,1
16403,0
16404,0
16405,0
16406,0
16407,1
16408,0
16409,0
16410,0
16411,0
16412,1
16413,0
16414,0
16415,1
16416,0
16417,1
16418,0
16419,0
16420,0
16421,0
16422,1
16423,1
16424,0
16425,1
16426,0
16427,0
16428,0
16429,1
16430,0
16431,0
16432,0
16433,0
16434,1
16435,0
16436,0
16437,0
16438,1
16439,0
16440,1
16441,0
16442,1
16443,0
16444,0
16445,1
16446,1
16447,1
16448,1
16449,0
16450,0
16451,1
16452,0
16453,1
16454,0
16455,1
16456,1
16457,0
16458,0
16459,0
16460,1
16461,0
16462,1
16463,1
16464,0
16465,0
16466,1
16467,1
16468,0
16469,0
16470,1
16471,1
16472,1
16473,0
16474,0
16475,0
16476,0
16477,1
16478,0
16479,1
16480,1
16481,0
16482,1
16483,1
16484,0
16485,0
16486,1
16487,0
16488,0
16489,0
16490,0
16491,0
16492,0
16493,0
16494,0
16495,0
16496,0
16497,1
16498,1
16499,1
16500,0
16501,1
16502,0
16503,0
16504,1
16505,1
16506,1
16507,0
16508,0
16509,0
16510,0
16511,1
16512,1
16513,1
16514,0
16515,0
16516,0
16517,0
16518,0
16519,1
16520,0
16521,1
16522,0
16523,1
16524,1
16525,0
16526,0
16527,0
16528,1
16529,0
16530,0
16531,0
16532,0
16533,0
16534,1
16535,0
16536,0
16537,1
16538,0
16539,1
16540,0
16541,0
16542,0
16543,0
16544,0
16545,0
16546,0
16547,0
16548,0
16549,1
16550,0
16551,0
16552,0
16553,0
16554,1
16555,0
16556,0
16557,1
16558,0
16559,0
16560,1
16561,0
16562,0
16563,0
16564,0
16565,0
16566,0
16567,1
16568,0
16569,0
16570,1
16571,0
16572,1
16573,1
16574,0
16575,0
16576,0
16577,0
16578,0
16579,0
16580,1
16581,0
16582,0
16583,0
16584,1
16585,1
16586,0
16587,1
16588,0
16589,0
16590,0
16591,1
16592,0
16593,0
16594,0
16595,1
16596,0
16597,0
16598,0
16599,1
16600,1
16601,0
16602,1
16603,0
16604,1
16605,0
16606,0
16607,1
16608,1
16609,0
16610,0
16611,0
16612,0
16613,0
16614,0
16615,0
16616,0
16617,0
16618,1
16619,1
16620,1
16621,1
16622,0
16623,1
16624,1
16625,0
16626,0
16627,0
16628,0
16629,1
16630,1
16631,0
16632,1
16633,0
16634,0
16635,1
16636,0
16637,1
16638,0
16639,1
16640,1
16641,0
16642,0
16643,0
16644,0
16645,1
16646,0
16647,0
16648,1
16649,1
16650,0
16651,0
16652,1
16653,0
16654,1
16655,0
16656,0
16657,0
16658,0
16659,1
16660,0
16661,1
16662,0
16663,0
16664,1
16665,0
16666,1
16667,1
16668,0
16669,0
16670,0
16671,0
16672,1
16673,1
16674,0
16675,0
16676,1
16677,0
16678,0
16679,1
16680,0
16681,1
16682,1
16683,0
16684,0
16685,0
16686,0
16687,1
16688,0
16689,0
16690,0
16691,0
16692,0
16693,0
16694,0
16695,1
16696,0
16697,0
16698,1
16699,0
16700,0
16701,0
16702,1
16703,0
16704,0
16705,0
16706,0
16707,0
16708,0
16709,0
16710,1
16711,1
16712,0
16713,0
16714,0
16715,0
16716,0
16717,1
16718,0
16719,0
16720,0
16721,0
16722,0
16723,0
16724,0
16725,1
16726,0
16727,0
16728,1
16729,0
16730,1
16731,0
16732,1
16733,1
16734,0
16735,1
16736,0
16737,0
16738,0
16739,1
16740,0
16741,0
16742,1
16743,0
16744,1
16745,0
16746,1
16747,0
16748,0
16749,0
16750,0
16751,1
16752,1
16753,1
16754,1
16755,1
16756,1
16757,0
16758,1
16759,1
16760,0
16761,1
16762,0
16763,0
16764,0
16765,0
16766,0
16767,1
16768,0
16769,1
16770,0
16771,0
16772,0
16773,0
16774,1
16775,0
16776,0
16777,0
16778,0
16779,0
16780,0
16781,1
16782,0
16783,0
16784,1
16785,1
16786,1
16787,0
16788,1
16789,0
16790,0
16791,0
16792,0
16793,0
16794,0
16795,1
16796,0
16797,0
16798,0
16799,0
16800,0
16801,0
16802,0
16803,1
16804,0
16805,1
16806,1
16807,0
16808,0
16809,1
16810,0
16811,0
16812,0
16813,0
16814,1
16815,1
16816,1
16817,0
16818,0
16819,1
16820,1
16821,0
16822,1
16823,0
16824,1
16825,0
16826,0
16827,0
16828,0
16829,1
16830,1
16831,0
16832,1
16833,1
16834,0
16835,0
16836,0
16837,0
16838,1
16839,0
16840,0
16841,1
16842,0
16843,0
16844,1
16845,1
16846,0
16847,0
16848,1
16849,0
16850,0
16851,1
16852,1
16853,0
16854,0
16855,1
16856,0
16857,0
16858,0
16859,0
16860,0
16861,0
16862,0
16863,0
16864,1
16865,1
16866,1
16867,0
16868,0
16869,0
16870,0
16871,1
16872,1
16873,0
16874,0
16875,1
16876,0
16877,0
16878,1
16879,0
16880,0
16881,0
16882,1
16883,1
16884,1
16885,1
16886,1
16887,0
16888,1
16889,0
16890,0
16891,0
16892,1
16893,0
16894,0
16895,0
16896,0
16897,1
16898,0
16899,1
16900,0
16901,0
16902,0
16903,0
16904,0
16905,0
16906,1
16907,0
16908,0
16909,0
16910,0
16911,1
16912,0
16913,0
16914,1
16915,0
16916,1
16917,1
16918,0
16919,0
16920,1
16921,0
16922,0
16923,1
16924,0
16925,0
16926,1
16927,0
16928,0
16929,0
16930,1
16931,1
16932,0
16933,0
16934,1
16935,1
16936,0
16937,1
16938,0
16939,1
16940,0
16941,1
16942,0
16943,1
16944,1
16945,1
16946,1
16947,0
16948,1
16949,0
16950,1
16951,0
16952,0
16953,1
16954,1
16955,0
16956,1
16957,0
16958,0
16959,1
16960,0
16961,1
16962,1
16963,0
16964,0
16965,1
16966,0
16967,1
16968,0
16969,0
16970,0
16971,1
16972,0
16973,1
16974,0
16975,1
16976,0
16977,0
16978,1
16979,1
16980,1
16981,1
16982,1
16983,1
16984,0
16985,1
16986,1
16987,0
16988,0
16989,1
16990,0
16991,0
16992,1
16993,0
16994,0
16995,0
16996,0
16997,0
16998,0
16999,0
17000,1
17001,0
17002,1
17003,0
17004,0
17005,0
17006,0
17007,0
17008,1
17009,1
17010,0
17011,0
17012,1
17013,0
17014,1
17015,0
17016,1
17017,1
17018,1
17019,0
17020,0
17021,1
17022,1
17023,1
17024,0
17025,1
17026,1
17027,1
17028,0
17029,1
17030,1
17031,0
17032,0
17033,1
17034,0
17035,1
17036,0
17037,1
17038,0
17039,0
17040,0
17041,0
17042,1
17043,1
17044,0
17045,0
17046,0
17047,0
17048,0
17049,0
17050,0
17051,0
17052,0
17053,1
17054,1
17055,1
17056,0
17057,1
17058,1
17059,0
17060,0
17061,0
17062,0
17063,0
17064,0
17065,0
17066,1
17067,0
17068,0
17069,0
17070,0
17071,1
17072,0
17073,0
17074,0
17075,0
17076,0
17077,0
17078,1
17079,1
17080,0
17081,0
17082,1
17083,0
17084,0
17085,1
17086,1
17087,0
17088,0
17089,1
17090,0
17091,1
17092,1
17093,0
17094,1
17095,1
17096,0
17097,0
17098,0
17099,0
17100,0
17101,0
17102,0
17103,1
17104,0
17105,0
17106,1
17107,1
17108,1
17109,1
17110,0
17111,1
17112,1
17113,0
17114,0
17115,0
17116,1
17117,1
17118,0
17119,0
17120,0
17121,1
17122,0
17123,0
17124,0
17125,0
17126,0
17127,1
17128,0
17129,0
17130,1
17131,1
17132,1
17133,0
17134,1
17135,0
17136,0
17137,0
17138,0
17139,0
17140,0
17141,0
17142,1
17143,1
17144,0
17145,1
17146,1
17147,0
17148,0
17149,0
17150,0
17151,1
17152,0
17153,1
17154,0
17155,1
17156,0
17157,0
17158,0
17159,1
17160,0
17161,1
17162,1
17163,1
17164,0
17165,0
17166,0
17167,0
17168,1
17169,1
17170,1
17171,1
17172,1
17173,0
17174,0
17175,0
17176,0
17177,0
17178,1
17179,1
17180,1
17181,1
17182,0
17183,0
17184,0
17185,0
17186,0
17187,0
17188,1
17189,1
17190,1
17191,1
17192,0
17193,1
17194,0
17195,0
17196,1
17197,1
17198,0
17199,1
17200,0
17201,0
17202,0
17203,0
17204,1
17205,1
17206,0
17207,0
17208,0
17209,0
17210,0
17211,1
17212,0
17213,1
17214,0
17215,0
17216,0
17217,0
17218,0
17219,0
17220,0
17221,0
17222,0
17223,0
17224,0
17225,0
17226,0
17227,0
17228,0
17229,0
17230,0
17231,0
17232,1
17233,0
17234,0
17235,0
17236,0
17237,0
17238,1
17239,0
17240,1
17241,0
17242,1
17243,0
17244,0
17245,1
17246,0
17247,0
17248,0
17249,1
17250,1
17251,1
17252,1
17253,0
17254,1
17255,0
17256,1
17257,1
17258,0
17259,1
17260,1
17261,0
17262,1
17263,0
17264,0
17265,1
17266,0
17267,0
17268,1
17269,1
17270,0
17271,0
17272,0
17273,1
17274,0
17275,0
17276,0
17277,1
17278,1
17279,0
17280,0
17281,1
17282,0
17283,1
17284,0
17285,1
17286,0
17287,1
17288,0
17289,1
17290,1
17291,1
17292,1
17293,0
17294,1
17295,0
17296,0
17297,0
17298,1
17299,0
17300,1
17301,0
17302,1
17303,1
17304,1
17305,1
17306,0
17307,1
17308,0
17309,0
17310,0
17311,0
17312,1
17313,1
17314,0
17315,0
17316,0
17317,0
17318,0
17319,1
17320,1
17321,0
17322,0
17323,0
17324,1
17325,1
17326,0
17327,1
17328,0
17329,0
17330,0
17331,0
17332,0
17333,0
17334,0
17335,0
17336,0
17337,0
17338,0
17339,0
17340,0
17341,0
17342,0
17343,0
17344,0
17345,1
17346,0
17347,1
17348,0
17349,0
17350,0
17351,1
17352,0
17353,1
17354,1
17355,0
17356,0
17357,0
17358,0
17359,0
17360,0
17361,1
17362,1
17363,1
17364,0
17365,0
17366,0
17367,0
17368,0
17369,0
17370,1
17371,0
17372,0
17373,1
17374,0
17375,1
17376,1
17377,0
17378,0
17379,1
17380,0
17381,0
17382,0
17383,0
17384,0
17385,0
17386,1
17387,1
17388,1
17389,0
17390,0
17391,1
17392,0
17393,0
17394,0
17395,0
17396,0
17397,0
17398,0
17399,1
17400,0
17401,0
17402,1
17403,1
17404,0
17405,0
17406,1
17407,0
17408,0
17409,0
17410,0
17411,1
17412,0
17413,1
17414,0
17415,0
17416,1
17417,1
17418,1
17419,0
17420,1
17421,0
17422,1
17423,1
17424,1
17425,0
17426,0
17427,0
17428,1
17429,1
17430,0
17431,0
17432,0
17433,0
17434,0
17435,0
17436,1
17437,0
17438,1
17439,0
17440,0
17441,1
17442,0
17443,0
17444,0
17445,1
17446,0
17447,1
17448,0
17449,0
17450,1
17451,0
17452,0
17453,0
17454,0
17455,1
17456,1
17457,1
17458,1
17459,0
17460,1
17461,0
17462,0
17463,0
17464,1
17465,0
17466,0
17467,0
17468,0
17469,0
17470,1
17471,0
17472,0
17473,0
17474,1
17475,0
17476,0
17477,1
17478,0
17479,1
17480,1
17481,1
17482,0
17483,0
17484,0
17485,0
17486,0
17487,0
17488,1
17489,1
17490,0
17491,0
17492,0
17493,0
17494,0
17495,1
17496,1
17497,1
17498,0
17499,0
17500,1
17501,1
17502,1
17503,0
17504,0
17505,1
17506,1
17507,0
17508,1
17509,1
17510,1
17511,1
17512,0
17513,0
17514,1
17515,0
17516,0
17517,1
17518,0
17519,0
17520,0
17521,1
17522,0
17523,1
17524,1
17525,0
17526,0
17527,0
17528,0
17529,0
17530,1
17531,0
17532,0
17533,0
17534,0
17535,1
17536,0
17537,0
17538,0
17539,0
17540,0
17541,0
17542,1
17543,0
17544,0
17545,1
17546,0
17547,1
17548,0
17549,1
17550,0
17551,1
17552,1
17553,1
17554,1
17555,0
17556,0
17557,0
17558,0
17559,0
17560,0
17561,1
17562,0
17563,1
17564,1
17565,1
17566,0
17567,0
17568,0
17569,0
17570,0
17571,1
17572,0
17573,1
17574,0
17575,0
17576,1
17577,1
17578,1
17579,0
17580,0
17581,0
17582,0
17583,0
17584,0
17585,0
17586,1
17587,1
17588,0
17589,0
17590,1
17591,0
17592,1
17593,0
